,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
526,"70.25167193579766,105.29483067850195","68.58455435311284,100.00177833171206","73.06989451605058,101.24058396157588","70.67465649319067,102.99285627431907","82.18566847033074,102.77511703550584","73.94655885214007,123.0624468020428","88.73092473249028,122.17936831225681","73.99940722276264,149.79392631322958","91.92901872568093,154.03942728599222","66.9406918774319,168.69458292801556","97.81465831712062,174.1287998540856","74.5281645184825,167.20435615272373","88.4283651507782,166.94154304474708","78.14161296206225,190.83821741245137","87.01595178745136,190.45578489785993","96.45644607247083,216.96298942120623","93.38147495136187,215.91669199902725",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_3_original\1_38.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_3_original,1
528,"70.69972793044747,107.56510669990273","68.61557636186771,103.51249392023347","74.15145458414398,103.6380410992218","70.57145245622569,105.10437439202335","83.48602413667315,104.82595908317121","73.93439931906615,127.3778498905642","89.05898893482491,125.69611806906615","72.03132599708171,154.8612445282101","93.52674337305447,154.685280885214","67.09064171935798,171.01595938715954","96.47087031857977,170.8184429717899","74.70979754377431,170.69345817120623","89.09535353842412,170.22353781614785","77.58819461332685,195.8305265077821","83.88840588521401,196.84443397373542","80.61613874027238,220.0573321984436","95.55392752918289,222.08738144455253",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_3_original\2_42.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_3_original,2
527,"73.78473826605058,103.88570798881324","72.43479450389106,99.0012919503891","76.04268756079766,100.50427103599222","74.59110530155642,100.0302468385214","83.82901416585604,102.11060615272373","77.08326240272373,125.32998692850195","88.87235530155642,122.30227839250973","80.45947835603113,151.28617461089493","93.70300340466926,151.6275839007782","73.4740545963035,171.2024714250973","98.2460405520428,168.2766293774319","78.74415582441634,167.57335238326849","87.16177498784047,167.2025778210117","80.47979237597276,193.42383572470817","93.17195099708171,195.3049762889105","96.45384697227627,219.86118373054475","99.258922057393,219.53126519941634",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_3_original\3_46.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_3_original,3
533,"79.34667588764592,96.12085815904669","80.46734405398833,92.9520686405642","78.00568458171206,95.04160840223736","76.42503647859922,94.70113387645914","89.37600316147861,93.91511125972762","81.58093689202335,115.87300887645914","89.25183152966926,116.28199477140078","88.75934004134241,142.78027723735408","96.82978173638132,143.95700085116732","70.62810068093385,159.02413667315176","103.5221455496109,165.11364603599222","81.22061192850195,161.47764165856032","89.06654304474708,164.49898163910507","74.00292588764592,187.71639409046693","93.38316968628405,189.92613083657588","79.98347063472762,216.67078064202335","96.46291342412451,217.56119285019454",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_3_original\4_50.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_3_original,4
529,"181.1605818336576,90.10075693093385","173.67321254863813,86.15135578793775","179.25513740272373,85.02693336575875","173.58288241731518,87.67458049610894","183.07671145428017,86.49343385214009","166.40451726653697,109.65938107976653","174.67851714494162,110.6446376459144","165.23744528210116,143.05939931906616","178.87053137159532,141.76649136673151","167.69783560311285,164.42052225194553","179.92202699416342,163.04226957684824","164.05094844357976,168.53466986867704","171.58444795719845,164.6375395184825","158.12322166828795,199.0434703307393","177.42328854571986,195.51374027237355","159.01442424610894,223.02144637645915","175.83545111867704,218.71905398832686",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_flipped\0_130.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_flipped,0
530,"169.38299489299612,81.90710116731518","173.69671084630352,79.7843658803502","169.10426799610894,77.26212153453308","175.97160749027236,77.15353690418289","171.252751094358,78.73530976410505","162.34558912937743,100.46524653453308","166.39349768968873,100.9708627188716","162.4457380836576,138.39357368677042","173.87475680933852,137.8964311770428","174.6347428258755,162.02790612840468","177.82494832198444,159.61071254863813","158.43935432879377,158.6347124270428","163.3108432636187,157.9534441877432","171.57415795233464,184.7712487840467","159.09631870136187,186.6425249270428","150.66433608949416,217.24515138618676","154.1509454036965,218.00994041828795",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_flipped\1_134.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_flipped,1
531,"169.15342290856032,75.59645549610894","164.96491974708172,70.37171692607004","167.39010821984436,70.51830009727627","165.5102444066148,70.44785080252919","168.83048090953307,71.84093050826849","156.9526234192607,100.60328763375486","165.8529912451362,101.7233934216926","168.17740758754863,65.14554961089495","167.8663971303502,64.9708095209144","158.28111320525292,150.51854328793775","168.93690722276264,148.73723249027236","117.60704948929961,100.155406432393","142.91009545233464,100.60394880836576","154.5913180933852,168.74846485894943","179.03140199416342,176.45909837062257","150.33900778210116,198.76138436284046","151.53055082684824,199.96124148832686",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_flipped\2_138.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_flipped,2
532,"163.32681785019454,53.026363387645915","156.38870987354085,49.2828079401751","157.88065418287937,48.03374270428016","148.31043287937743,57.9857467473249","153.8625668774319,52.72693488570039","145.69940114299612,84.17821315661479","150.86189810311285,88.28889530642023","145.45504012645915,105.96387858706225","148.1309885700389,131.95659046692606","146.0114299610895,146.67423090953307","154.44260700389106,155.4245196984436","143.80044686284046,134.53030763618676","149.6019576848249,133.6126732733463","144.92070464494162,157.28664579280155","150.56423273346303,156.4196862840467","138.02357429474708,195.40249574416342","144.05730179961088,188.21826361867704",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_flipped\3_142.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_flipped,3
534,"150.80883694066148,47.286634393239304","144.99834326361866,40.29819734922179","149.44786600194553,44.677171996595334","138.71806602626458,44.762638314688715","145.81368555447472,43.40425507660506","132.28305873054475,66.63679474708171","136.88269090466926,70.00775170233463","133.9701787451362,94.9519622446498","143.71773163910507,93.8599829766537","137.704234557393,122.67125182392996","143.42631322957197,123.68044747081713","128.31634545233464,110.42347093871595","139.4434429717899,111.9178623540856","136.11005897373542,141.7469145184825","145.82865697957197,141.02209995136187","148.44392935311285,171.05371473735408","147.10884302042803,170.2259089250973",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_flipped\4_146.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_flipped,4
549,"75.67119862597276,90.20751763132296","76.14127097519456,86.6841485286965","79.23169230301556,86.21544412694553","73.73100072957199,88.41774075875486","87.07098887402724,88.07489512402724","76.40728356031128,113.29991488326849","92.08181845817121,111.14238813229572","74.54918531128405,141.4875212791829","93.10385761186771,143.545187864786","73.10528635700389,163.3028179717899","82.25147434338521,161.29144880836577","78.15577121838521,163.76767692120623","90.83573990758755,166.13956104085602","72.92145701605058,191.68256018968873","95.21814962305447,194.9301130836576","74.54790856031128,220.32374756809338","76.19078307392996,220.62094175583658",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_original\0_130.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_original,0
540,"77.66447288424125,82.92070464494164","120.34766384970817,74.02700936284047","80.82438594357977,78.99420142266537","79.74428501945525,78.92347093871595","87.03993646643968,79.84194126945525","81.28308152966926,104.83460755107004","94.29185159289884,103.27811892023347","79.5933548151751,136.3869315418288","92.45970634727627,137.19859557392996","72.57198443579766,156.59905459630352","78.22509575632296,157.15400048638134","87.05073565175097,156.5996321741245","94.48011916342412,156.53629620622567","95.70230423151752,189.95842959630352","80.22694248540856,188.80176921206225","106.95648407101167,216.15003343871595","77.57278240515565,218.53052042801556",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_original\1_134.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_original,1
543,"85.69459052772373,72.86645792801556","84.31457472033074,70.55202760214007","90.29977048881324,69.32212883025292","82.73293865515565,69.95971394698444","90.60910901021401,71.94707563229572","88.98451179474708,99.21430417071984","108.91007265321012,16.93075905885214","92.29267996108949,131.56943093385215","87.62694552529183,65.46678927529183","92.40805113083658,158.7598492217899","103.18725680933852,159.0492005107004","92.06280398832685,153.58487354085602","98.51733493433852,152.5289244892996","95.36716470087549,175.669610286965","99.16519485651752,175.51290430447472","104.27157557149806,201.5746443336576","105.80044686284047,201.04047604571986",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_original\2_138.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_original,2
542,"95.32849738570039,56.50012919503891","96.56697622811284,53.48832684824903","99.14169655885215,53.06610986138132","97.71336180690662,55.30350194552529","108.15322531614787,52.72757326118677","108.15581681663424,17.26190304292315","108.48471698686771,82.48051434824903","106.57652146157588,130.64325449902725","107.1368783438716,130.27223674610894","99.80638983463035,164.90590041342412","101.70359618190662,164.85566634241246","113.15479085603113,110.69356456712062","111.69489451605058,110.2065068701362","104.59378799854086,159.6075814688716","106.94147464737354,158.60642631322958","137.06984131809338,215.85917740758754","138.4846941877432,215.40704036964982",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_original\3_142.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_original,3
544,"101.73250547178988,46.804649501459146","100.38958383998055,42.15944947714008","107.4636049975681,42.2914640077821","105.42286296206225,46.04356912694553","120.1458763983463,43.106798698929964","113.08691786235408,67.96972276264592","121.4016597762646,71.73587214250973","111.97992157101167,96.08425036478599","123.21200145914398,100.69804839494164","109.21326301070039,111.99526538180935","117.54144880836576,114.018687682393","113.82345117947472,112.69717442850195","120.47715527723736,113.11166251215954","110.59157648346303,144.80278757295721","113.53116640321012,145.09840102140078","145.6625881566148,227.58183365758754","148.99965041342412,228.67708839980546",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_4_original\4_146.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_4_original,4
545,"178.93946072470817,106.80594145184826","177.90359010214007,103.09547513375486","180.13813229571986,103.1620561770428","172.74510578793775,103.87600316147861","184.4276507782101,104.39769272859922","170.35513436284046,125.34858341439688","178.94286539396887,126.11429961089495","161.19525170233464,162.00349586575877","176.4288667315175,160.51133876459144","154.1285870622568,182.95891597762648","159.58839980544747,190.97937439202335","168.13734192607004,176.30810736867704","178.03243555447472,176.31389834630352","169.8454675340467,204.10942059824902","173.57294199902725,194.81405034046693","162.9616974708171,223.451437864786","168.583140807393,224.17865393968873",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_5_flipped\0_119.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_5_flipped,0
546,"184.79255836575877,102.69202942607004","182.724297786965,99.58367278696498","183.87275048638134,99.3843172422179","175.08745744163426,101.45018391293775","183.20122507295721,100.78463946984436","169.23055994649806,123.93398133511673","178.07104207198444,122.54884332441634","162.23852444066148,161.11036296206225","176.80255958171207,160.48887402723736","154.47780885214007,187.67429170719845","156.93532648346303,197.27678137159532","170.03822653210116,176.58557271400778","175.59640989785993,176.57406675583658","176.65374209630352,189.048516536965","174.3399501459144,189.12414883268482","167.7325510700389,220.30570586089493","171.31598066634243,220.77667497568095",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_5_flipped\1_123.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_5_flipped,1
547,"184.12823747568095,96.600984922179","179.46789883268482,92.59593111624514","183.1428137159533,93.1179018725681","170.05245318579767,93.14010821984436","180.3870379377432,92.72486776507782","166.2486016536965,117.23529456468872","177.93970391536965,112.63772951118678","162.3801678015564,146.08004012645915","181.59931298638134,142.23583414396887","161.71788363326849,164.59720026750972","184.67608523832686,163.30445950875486","165.65618920233464,169.04014165856032","175.127796692607,166.38874027237355","168.02153757295721,190.31368555447472","180.55821376459144,191.11677711575877","169.65634119649806,216.01592898832686","179.40959387159532,215.88171814202335",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_5_flipped\2_127.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_5_flipped,2
551,"177.10952699416342,87.23200389105058","172.2536174610895,82.10175249270428","177.04014165856032,83.72755806177042","173.4906827577821,85.07560949659533","173.25498540856032,85.3953216196498","163.46572531614785,107.97279304474708","170.89892388132296,108.87256809338521","163.1889743433852,140.02717655642024","177.61387402723736,140.3445099708171","165.29803015564204,163.8190509484436","181.13538120136187,160.87237050097278","163.08610469357976,166.4087275048638","171.88364846789884,165.33843020428017","169.7563381566148,192.57227322470817","159.5388801070039,196.34099890564204","167.07589068579767,219.42234618190662","154.03424428501947,220.56789579280155",ForwardLunge,..\Python\dataset\ForwardLunge\3 Types of Lunges Jim Stoppani.mp4_5_flipped\3_131.jpg,datasetForwardLunge3 Types of Lunges Jim Stoppani.mp4_5_flipped,3
