,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
533,"61.3275968202821,119.39343689202335","57.85899881444553,112.17945950875486","62.1362703672179,114.36308365758755","58.114455404912455,113.1673607733463","68.75540339250973,110.4525170233463","59.69240181177043,130.00348066634243","128.05433791342412,103.00679413910505","87.66524805447472,147.40583961575877","100.8550203672179,144.33795902237355","66.78208596789884,127.7865545963035","158.1237840466926,145.91050583657588","63.94598127431907,174.81284958657588","83.12783469114787,173.42392692120623","82.36258207684826,210.00899805447472","113.39792831955253,222.28226836089493","160.44847397859922,146.2115910749027","161.05483949416342,145.90352930447472",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original\4_87.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original,4
535,"62.579112962062254,110.39493403453308","61.819373936040854,108.715953307393","58.516780155642024,104.1045719844358","57.621770124027236,110.82719783560312","66.94025869406615,107.23046875","75.19839798151752,114.71610530155642","126.55490789153697,101.89712275048639","100.51740333171206,146.39583839980546","102.94537329766537,143.86513557879377","66.57070768482491,129.94677164396887","156.41796875,147.13744832198444","97.03451027480546,170.1067910992218","115.60319643725681,169.77342230058366","83.35096212305447,207.35268725680933","110.5561162451362,212.32338278210116","159.08584630350194,147.23004316634243","158.56269759241246,145.97881201361866",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original\5_90.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original,5
536,"68.63826149075875,117.41805234678988","63.84013253891051,111.5240682757782","70.9947714007782,104.75345026750973","56.89634378039884,112.60011855544747","112.31430873054475,83.20230423151752","92.41926830009727,107.12588156614787","128.35469357976655,103.7666813594358","100.3283377918288,146.97270184824902","95.82415035262646,144.27611259727627","66.67037785749028,132.06268239299612","157.60852383268482,147.78828732976655","95.8047938959144,172.19382295719845","116.56123844844358,170.76857368677042","95.43854875972762,215.05807696984436","128.56947653210116,223.15469965953307","162.2666585603113,139.181906614786","160.13533560311285,144.66336332684824",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original\6_93.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original,6
534,"120.90181177042801,79.76981243920234","65.37072896400778,110.44338977383269","68.426890807393,111.80007447714009","61.94115545963035,115.85714828550584","113.51262311527238,79.85085572714007","106.05911812986382,101.52692576605058","129.08165126459144,103.26604298394942","102.81041767996109,147.25861806906616","99.32298759727627,141.25343506809338","67.85498236867704,129.3444035749027","157.65077821011673,146.4188655155642","94.89629438229572,169.5341530885214","130.95619528210116,159.6617673881323","81.27127918287938,222.2699264348249","114.3074081955253,223.85598553015564","162.55702821011673,142.39035141050584","159.79491427529183,146.96800522859922",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original\7_96.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original,7
537,"68.31943853356032,118.80327395428016","58.90321771643969,107.97607611867704","65.51503982247081,105.43797118190662","61.47840542923152,114.82513831468872","114.41038424124514,82.12067576605058","92.45481973492218,107.24623054474708","126.68272738326849,104.14048820525292","103.33740424367704,145.28742096303503","96.21241184338521,141.45666646400778","75.66710238326849,130.79132721303503","154.61311405642024,146.52830131322958","109.48003556663424,163.66008025291828","118.47356821498055,167.56164883268482","107.32263801070039,221.55923212548637","130.57744102626458,222.1398042315175","160.4640229815175,147.9465284533074","160.22335542315176,147.4107642266537",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original\8_99.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original,8
538,"64.81858736624514,117.33883298881324","61.984519394455255,107.31553988326849","62.959094570768485,108.9053532344358","59.950373905642024,109.46517813715954","65.79119041828794,107.42500607976653","78.0442607003891,112.84416798394942","121.7200723492218,102.90865910749028","103.20440935068093,146.76156675583658","100.9946954036965,141.95686405642024","67.31734861381324,128.45203064202335","73.26130836575875,128.8732064688716","94.47497416099222,169.53631140564204","101.96858280642023,167.64366488326849","80.88663515321012,208.74413302529183","142.03798334143968,224.30073565175098","159.13015260214007,142.65228295233464","159.34443397373542,142.42944430933852",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original\9_102.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_1_original,9
540,"193.03611381322958,113.25252310311284","194.73442059824902,109.62515199416343","197.50775170233464,111.1555128283074","191.65704036964982,109.05933852140078","200.66383450875486,111.59339281371595","147.0459782344358,102.66054383511673","199.26130836575877,127.36569795719845","96.18642084143968,184.3490849951362","171.4591135700389,149.95493373054475","145.87568397373542,98.39362688472762","172.4384271643969,97.4206590466926","126.40547482976653,215.4417254377432","143.2576301070039,100.37113934824903","126.8913089737354,226.1961332684825","176.63706833657588,222.35408560311285","133.48443579766538,128.41508086089493","135.0427863570039,128.42980909533074",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\0_111.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,0
541,"191.57721303501947,111.55031006809338","192.1698686770428,110.09438837548639","196.71633329280155,111.82902936527238","191.48106152723736,108.09488235651752","200.22628891050584,113.0300872446498","162.60163849708172,115.39626398346304","200.46554292315176,126.3071422057393","96.71335420719845,183.3832380836576","175.3573382782101,151.26118677042803","160.16877431906616,78.96452456225681","191.5927468385214,129.03767935311285","127.40979146400778,141.70751763132296","189.45013071498056,175.46478295233464","125.85901781371595,225.80933852140078","175.23369102626458,160.52133998054475","80.34267844114787,137.22486016536965","127.4524942242218,127.0456362475681",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\1_114.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,1
542,"194.21137828307394,111.84338521400778","196.5745075389105,111.05260517996109","197.06943093385215,111.44450693093385","192.51845209143968,109.5592245257782","198.4086515077821,110.10958019212062","184.2994589007782,122.4233797422179","198.55883694066148,129.09244285019454","96.47472337062257,181.55252918287937","172.36284046692606,149.47517935311285","148.59412998540856,100.30429991488327","181.91144820038912,103.8979131201362","39.722975437743195,175.17856274319067","192.24449781128405,172.04599343385215","127.75381505350195,224.57358037451363","163.4095482733463,222.47010274805447","92.77475224951363,138.96349100194553","123.97505015807393,125.87021978356032",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\2_117.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,2
544,"193.05269637645915,111.40337731031128","153.21744285019454,90.83465314931907","197.09678988326849,111.99362384484436","146.6583931177043,93.56023528696498","180.63164214494165,104.1126732733463","145.4673820525292,105.89244133025292","177.849297786965,126.31800978842412","96.9420142266537,182.79720938715954","169.79394151264592,150.5400656614786","148.94181663424123,94.01854328793775","182.38709873540856,102.82958414396887","123.0306420233463,130.51577699416342","142.77258633268482,100.11205009727627","127.02451665856032,224.4888892266537","159.11648832684824,157.20385457198444","93.86961940661479,135.85125851167317","124.91731517509727,126.77697136429961",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\3_120.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,3
545,"193.9068579766537,115.20666646400778","195.33323200389106,111.67215618920234","196.96040552042803,111.97172908560312","190.31263679474708,110.39822470817121","200.20277541342412,110.745516172179","182.75051678015564,124.70873358463035","198.75642935311285,131.41389530642024","161.02238874027236,141.3681146643969","168.37910384241246,149.4432757782101","145.8890898589494,98.07279760457199","180.8686618433852,118.0593081225681","129.91350012159532,157.42479328793775","194.2942303015564,170.9739785992218","126.13156614785993,227.35493677042803","206.77775413424123,195.19649805447472","98.9655049246109,136.87503039883268","125.49040156857977,126.19958353599222",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\4_123.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,4
543,"191.27152237354085,112.79036205009727","192.2320798881323,112.23224708171206","196.2716439688716,114.29831894455253","192.65966986867704,110.01536660992218","196.72454097762648,111.2127310311284","128.53731456712063,106.4645017631323","197.9049276507782,131.29421510214007","153.4937682392996,147.30248358463035","174.93117704280155,150.76834569552528","94.05388953064202,127.67594844357977","193.54252796692606,157.39827030642024","133.9281523589494,158.6991123540856","192.95865758754863,176.84124209630352","127.70049550097276,225.79243677042803","162.7955070525292,224.03881930933852","100.18410293044747,141.93847276264592","101.29616822714009,142.362171692607",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\5_126.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,5
547,"157.47969357976655,93.77444826118678","155.35451118677042,88.39905307636187","194.8025747811284,110.36500638375486","146.70037390564204,88.93682362597276","188.2171388618677,110.61519637645914","126.87464281371595,103.1694734922179","195.48969479571986,128.59172847762648","154.33429596303503,142.4087883025292","174.4378951848249,149.48782526750972","95.50581377675097,146.98318944552528","189.02600620136187,124.77917527966926","139.1070038910506,159.53678258754863","162.76515381809338,163.84169807879377","140.71651568579767,163.42450449902725","162.9747993677043,223.19991792315176","100.29912451361868,152.31658864299612","100.42835755107004,159.65378769455253",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\6_129.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,6
548,"158.17242217898834,95.0071817242218","156.35168409533074,88.00424063715954","167.55803137159532,93.74753769455253","147.0296388618677,89.34105210359922","169.76983523832686,92.9857201483463","128.34657709143968,104.1809566512646","192.25036478599222,124.74797847762646","105.12619315418289,134.13393725680933","174.4490059581712,150.47004195038912","97.8143467290856,151.59001094357976","186.1197714007782,123.12196771643968","138.98334143968873,165.54682940175098","162.09470756322958,172.31996291342412","128.42948990758754,224.2135821984436","165.3201301070039,222.60361442120623","97.5084964737354,151.05122203307394","94.60314323929961,146.97501215953307",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\7_132.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,7
549,"157.55946011673151,94.93863235651752","154.42705800097278,88.08931177042801","199.0171297422179,108.96729085603113","146.18135943579767,88.76877887889106","176.3261490758755,99.56847337062257","127.22082472033074,104.34612870865759","194.32516111381324,124.78027723735408","155.09113570038912,143.958672786965","168.17862354085602,146.1538788910506","96.61145732003891,153.21990515564204","187.92579644941634,123.3588202213035","134.70490333171207,166.51681055447472","161.86214129377433,167.345437135214","130.91439688715954,224.35171449416342","164.4759545233463,222.99861685311285","97.50961363083658,151.91729997568095","93.45421935797665,146.97736806906616",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\8_135.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,8
546,"196.1565387889105,111.80277237354086","152.10885821984436,88.46196346060312","199.8087001459144,111.30651902966926","185.87534958657588,103.35488357247083","179.2505015807393,100.94703003404669","126.09178927529183,102.37607915856032","204.26413545719845,134.86113813229574","165.30559946498056,141.23853964007782","212.19658925097278,155.3729936770428","96.91065023103113,153.32859618190662","159.4679900291829,145.95596729085602","133.62712791828793,164.1990059581712","148.95770002431908,167.36635153210116","135.91283134727627,181.1072926799611","139.01948565175098,181.27188715953307","93.65615880350195,146.0169473492218","93.91055903453308,146.16343932392996",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped\9_138.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_flipped,9
551,"54.73584174367704,110.3243783438716","84.4883876459144,98.50387585116732","56.44790400048638,106.78527024562257","58.56242400291829,108.87814627918289","62.32178684338521,106.84796783803502","75.26079918531128,116.23205708900778","108.6427377188716,102.26385426799611","80.80398832684826,142.9573200389105","102.45024471060312,142.8246443336576","65.43630684581713,124.33526112597276","101.16863752431907,62.970779122081716","78.43629164640078,168.96469175583658","80.2762113934825,169.05670902237355","80.76336028696498,221.77351349708172","113.2149501459144,222.8612445282101","163.3955648103113,128.7252401507782","165.52878769455253,128.97697288424123",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_original\0_111.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_original,0
550,"83.4680660262646,102.62987901264592","79.00526659776264,99.13225012159533","96.88442363813229,89.48039275291829","59.98948200389105,108.37274288667315","104.7715375729572,88.22368981031128","61.22595072349222,118.43264378647861","107.2876109557393,99.98296905398833","79.54245956955253,144.01370987354085","105.2049717290856,142.2211515077821","99.05765898589495,61.44904775656615","101.47927559581713,62.34980316755836","81.49673212548639,166.84358280642024","99.90132538910505,165.75600376945525","126.9862217290856,124.19369376215954","113.3510077213035,222.8612445282101","162.772327942607,126.07782861138132","167.10244406614785,128.82835299124514",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_original\1_114.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_original,1
553,"84.45033590710116,100.90523923881324","80.07753982247081,98.5752751094358","58.66276294990273,105.00572258025292","59.751774531857976,108.72714007782102","61.3272282344358,106.67584204766537","73.47029274075875,116.03087761429961","104.45384697227627,103.962047057393","81.42336454280155,142.89322410019454","103.23424580496109,142.4220877918288","98.33802741974708,58.77460785505836","99.91212457441634,59.875676374027236","66.38218932392996,170.6147555933852","79.77456225680935,168.66476167315176","80.72604571984436,220.49869285019454","112.87981061527238,221.1320981274319","161.22121230544747,128.06284958657588","164.85469357976655,128.31043287937743",ClamShells,..\Python\dataset\ClamShells\CLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_original\2_117.jpg,datasetClamShellsCLAM EXERCISE EXPLAINED _ TrainLikeaBallerina.mkv_2_original,2
