,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
3029,"190.27811892023345,161.2821467655642","198.67100863326849,157.38738752431908","196.52092959630352,166.93479450389106","195.54989968385215,155.7046297422179","200.94874756809338,164.43268178501947","183.3216804474708,127.30470269941634","170.79301434824902,133.9126337548638","171.28863691634243,214.76679535505838","172.41945829280155,214.87396643968873","138.24528818093384,92.14113418044747","201.72571133268482,192.04061284046693","110.77631018968872,141.11527237354085","156.2546662208171,204.8715193336576","170.61644272859922,216.16740637159532","170.2368525048638,216.66242096303503","193.6821194066148,216.4275747811284","193.08523832684824,215.9905763618677",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\2_154.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,2
3026,"189.08545111867704,159.1306237840467","198.25905885214007,155.93537208171207","195.1815570282101,166.23369102626458","194.47273224708172,156.63956104085602","201.86896583171207,164.35870622568095","184.90220695525292,128.3756535749027","170.71168227140078,132.9513314688716","171.41518725680933,214.99230909533074","172.12150413424123,215.1881079766537","181.0227839250973,87.63551039640078","175.1083718385214,85.39032101167315","112.50223431420234,139.02789092898834","115.06435432879377,157.6194370136187","170.78964007782102,215.5984770184825","169.9395367217899,215.89064019941634","193.62759910019454,214.8107368677043","192.8431420233463,214.67100863326849",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\3_157.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,3
3027,"190.4483979815175,160.49022677529183","198.1270367217899,155.1871048151751","195.19731882295721,159.59200206712063","194.81867096303503,156.13031979571986","202.26494102626458,163.91480727140078","184.1201665856031,128.57175644455253","171.53264834630352,132.57677225194553","170.77187196011673,214.64185615272373","172.22536174610894,214.96101349708172","141.40462366245137,96.3307089007782","201.7213642996109,191.98625972762648","113.77133238083658,139.19002310311285","157.3981183122568,204.40243494649806","165.5484557392996,215.0264469844358","170.33893178501947,215.39181055447472","193.4229085603113,213.78886490758754","192.66558244163426,213.67090223735408",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\4_160.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,4
3034,"190.1379803015564,159.7556237840467","198.25200632295721,154.60203368190662","195.1838065418288,159.65710116731518","194.40059581712063,155.62167132782102","201.7281736381323,163.91737597276264","183.69934034533074,128.6772099951362","170.20665126459144,133.54654061284046","170.67278696498056,215.2024410262646","172.32298759727627,215.08584630350194","141.6344236381323,97.30872294503891","200.95675766050584,192.24246108949416","112.49762129134241,139.83733584630352","117.9662420963035,142.43643604085602","170.42134302042803,215.3102048881323","170.60913180933852,215.72151629377433","192.7416403210117,213.87613995622567","191.8154790856031,213.8127887889105",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\5_163.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,5
3031,"189.77225194552528,160.3108432636187","198.0697045233463,155.03140199416342","194.99252188715954,159.88437803988327","191.20766962548637,148.3360438959144","202.33157526750972,163.53284593871595","184.06861016536965,127.47773285505836","171.34311162451363,131.6353964007782","170.98201909046693,215.12755350194553","171.82362597276264,215.05596425097278","141.4651629377432,98.05051526021401","174.68956712062257,82.54489147616732","120.8834964737354,169.3898650291829","156.67491488326849,203.29058244163426","170.2095391536965,215.0021887159533","171.08788302529183,215.30037086575877","193.46145428015564,214.2455465710117","192.76965284533074,213.98528696498056",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\6_166.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,6
3030,"190.69731882295721,161.96982915856032","198.6401234192607,156.00413424124514","196.3206012889105,168.04111442120623","193.33383998054475,155.6853872811284","201.6140412208171,163.7779973249027","182.93392813715954,127.32117886673151","171.11942181420233,130.8061618433852","171.55844175583658,214.74734010214007","171.8064810311284,214.74419382295721","140.82587548638134,98.08946376459144","173.85935980058366,81.9920811040856","154.21447896400778,214.88516840953307","158.9047756566148,216.42956590466926","170.26690175097278,215.07204523346303","171.13085177529183,215.56836697470817","193.1515229815175,213.60469357976655","192.09651629377433,213.05385153210116",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\7_169.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,7
3033,"191.11569795719845,161.70800401264592","198.7202851410506,156.08209204766538","195.39532161964982,161.2716135700389","193.08007052529183,155.71007113326849","201.5160201848249,163.69747081712063","182.61854024805447,127.22022434338521","171.8104632782101,131.08909897859922","171.4670324659533,215.7356365515564","171.53660019455253,215.19820038910507","202.2481760700389,192.20310980058366","173.78564263132296,80.1380638983463","117.27617339494164,154.20076909046693","155.46811162451363,202.46107429474708","169.77418227140078,214.84951057879377","170.80169321498056,215.18798638132296","193.41544564688715,213.1126276750973","192.92629803015564,212.81233280642024",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\8_172.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,8
3032,"189.99352504863813,161.3293865515564","197.96207745622567,155.59910019455253","195.0524987840467,160.64219053988327","193.08426556420233,156.04973249027236","202.2887433122568,163.80486989299612","183.2553349951362,128.4968081225681","182.90910749027236,132.8288849708171","171.58988934824902,215.8829188959144","172.3294473492218,215.47586332684824","202.18756079766538,192.48323504377433","173.72440418287937,80.13503921449417","115.44953793774319,137.29234557392996","155.8782982733463,202.26215953307394","170.7266688959144,213.58770063229574","171.0732915856031,214.55377553501947","193.93087305447472,213.72296023832686","193.25278149319067,213.23805325875486",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\9_175.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,9
3035,"65.50685493677042,164.34411478599222","60.80701301070039,165.84653149319067","57.40774714250973,153.95424975680933","56.92198899562257,161.4628374270428","59.040198656371594,151.7373844844358","51.4916593202821,188.58119528210116","65.85247446498055,137.2462001459144","90.47744406614787,61.82880897373541","90.61613874027238,63.0820844479572","50.55853295233463,194.07336758268482","122.22429018725681,90.70660566634241","122.39248692850195,223.49413302529183","115.0039594479572,185.53166038424123","83.6282982733463,220.04176799610894","52.829872932879375,223.590953307393","201.6331316877432,152.69315418287937","51.48790506444553,203.96180386673151",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\0_19.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,0
3036,"69.01484223005836,164.9387615515564","62.82738402845331,165.7639682636187","57.833448595573934,153.72464737354085","57.37762569917315,161.22388740272373","58.92576605058366,152.1892935311284","53.069347337062254,188.84818822957197","66.06648224708171,136.2864785992218","91.05059125729572,62.57080648103113","91.03389469844358,63.52642798516537","51.01360347762646,194.91454888132296","121.66502766293775,90.9203702577821","123.17956590466926,222.06760700389106","115.61906462791829,186.6750668774319","83.95739603599222,219.5944643725681","53.10972458657588,222.99337305447472","201.43522008754863,152.26218993190662","51.318678562743195,203.91064263132296",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\1_22.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,1
3039,"68.06423273346303,165.90393968871595","61.51441664640078,166.4528058122568","57.74585055933852,153.98317424610894","57.329017965710115,161.34882660505838","58.99294367096304,151.29312074416342","52.5354982368677,189.143376094358","66.68393573686771,135.5503860651751","90.59166767996109,63.131003769455255","89.9719418774319,63.34511794747082","202.13878587062257,148.90211575875486","122.36123692850195,91.26048759727627","123.05923212548639,223.16381930933852","114.17508967655642,185.84970817120623","84.6067379012646,219.9057484192607","52.463392205739304,223.6427377188716","203.72324902723736,151.00839007782102","60.25436983219844,218.91185858463035",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\2_25.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,2
3037,"67.71058791342412,165.99782648346303","62.46927437986381,166.63190053501947","58.09840862110895,153.57196923638134","57.8925249270428,161.23060554474708","59.05042786357004,151.61770428015564","53.28167558365759,188.96222945038912","66.4604359192607,136.04584143968873","90.43553167558366,63.37398923881323","89.4491123540856,62.903472306663424","50.68579006566148,194.7362445282101","121.78219236381324,91.61258967655642","123.13478842412451,223.26785931420233","115.55828216196498,182.98937560797665","84.7116214737354,220.23051434824902","52.21823701969844,223.11233888618676","200.6081134484436,152.3659715466926","197.79020245622567,153.25384545233464",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\3_28.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,3
3038,"67.04726258511673,164.02258633268482","61.64345969114786,165.83569430933852","58.71097169868677,156.32520671206225","57.21705146522373,160.6622385700389","59.08731304717899,151.3780094844358","52.38362186892024,188.84434277723736","65.64332289640078,137.47136429961088","89.30828216196498,61.812636794747085","88.77336910262646,63.328155398832685","50.50223051434825,194.69392935311285","119.62242369892996,92.4909715466926","124.11925462062257,223.23100072957197","116.49113874027238,181.32707624027236","84.33000972762646,220.08195525291828","51.92252857490273,223.40425887645915","50.868065266293776,204.7162724951362","51.23958839980545,204.22192667801556",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\4_31.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,4
3043,"70.06045567850195,163.8759271643969","64.07130806177042,165.31207441634243","58.904597063472764,153.67333414396887","56.71950237110895,161.04261916342412","58.82897236746109,152.40713156614785","51.6708718385214,189.72153149319067","64.92967230058366,136.8395549610895","88.13381566147861,63.29454568944553","87.89628678258755,62.62728751215953","118.45596729085604,95.67201939445525","119.36777267752919,92.5415704036965","124.53022403939688,222.73692850194553","116.99330465710116,181.72051313229574","84.97808244163424,219.84037572957197","38.94467032465953,225.0135426799611","61.0153096121109,155.71912998540856","50.9057484192607,204.47292983949416",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\5_34.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,5
3040,"69.76326149075875,164.67170780642024","64.10198808365759,165.3305569066148","58.02806572227627,155.45300340466926","57.61224388983463,161.39665916828795","58.988277450145915,152.77842290856032","53.22012934703307,189.5020823200389","64.3266202577821,136.33759423638134","86.92866913910505,63.14996504134241","86.36880623784047,62.20692485408561","118.77108159046693,96.62142813715954","119.6887691512646,92.54448869163424","125.66685159289884,221.70148346303503","117.8954280155642,181.68363934824902","84.92726319309338,219.7370652966926","38.87418683122568,224.7065296692607","51.832270640807394,204.92404851653697","51.95729343993191,204.29023285505838",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\6_37.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,6
3046,"68.5595437135214,165.25539579280155","63.28665339250973,165.49936162451363","57.50931344236381,154.95976714494162","58.19851957684825,160.26255471789884","59.2826217473249,152.1454280155642","54.61544336697471,189.1517965710117","64.95949355544747,135.84835542315176","86.96501854328794,63.729556785019454","85.78585542315176,62.36743829036965","118.92575085116732,96.27455465710116","119.06884575632296,92.85181329036965","125.09606791099222,221.85083292801556","117.5492765077821,181.35592473249028","56.10163089737354,207.52588460603113","52.815513284289885,222.018376094358","51.89253632660506,204.9242765077821","50.29651021400778,189.5319035749027",ClamShells,..\Python\dataset\ClamShells\CHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\7_40.jpg,datasetClamShellsCHA Rehab - Side-Lying Clamshells - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,7
